Timestamp,CPUUtilization,NetworkIn,NetworkOut
2025-06-30 19:32:00+00:00,2.636082474748623,40.2,37.8
2025-06-30 19:42:00+00:00,2.637007487665586,48.4,36.7
2025-06-30 19:52:00+00:00,2.659559287694221,789.0,489.8
2025-06-30 20:02:00+00:00,2.682081948364094,21.0,19.8
2025-06-30 20:12:00+00:00,2.6479936959621115,36.0,36.0
2025-06-30 20:22:00+00:00,2.6734639192509286,804.0,526.4
2025-06-30 20:32:00+00:00,2.663577975637584,42.6,68.4
2025-06-30 20:42:00+00:00,2.6820011773076025,33.0,32.4
2025-06-30 20:52:00+00:00,2.6700084541974194,777.6,447.8
2025-06-30 21:02:00+00:00,2.6365369303331896,27.0,27.0
2025-06-30 21:12:00+00:00,2.6050106457368516,21.6,49.2
2025-06-30 21:22:00+00:00,2.6388011295244547,816.0,469.4
2025-06-30 21:32:00+00:00,2.6196034574867646,33.0,32.4
2025-06-30 21:42:00+00:00,2.628596114272529,789.0,447.8
2025-06-30 21:52:00+00:00,2.610024041135252,57.0,136.8
2025-06-30 22:02:00+00:00,2.6049935935972863,27.0,25.2
2025-06-30 22:12:00+00:00,2.6216613209400492,822.0,464.0
2025-06-30 22:22:00+00:00,2.684987318801575,27.0,78.2
2025-06-30 22:32:00+00:00,2.6379038653282243,39.0,73.0
2025-06-30 22:42:00+00:00,2.653346555424368,829.8,463.4
2025-06-30 22:52:00+00:00,2.648519556315983,21.0,49.2
2025-06-30 23:02:00+00:00,2.5302925539786467,783.0,436.4
2025-06-30 23:12:00+00:00,2.5734419279873393,53.4,46.8
2025-06-30 23:22:00+00:00,2.596567018698157,55.4,47.2
2025-06-30 23:32:00+00:00,2.54981374013677,792.0,427.4
2025-06-30 23:42:00+00:00,2.5784793631063123,42.0,69.0
2025-06-30 23:52:00+00:00,2.570261374613684,53.4,48.6
2025-07-01 00:02:00+00:00,2.546830672015056,831.0,568.8
2025-07-01 00:12:00+00:00,2.5249964050435163,203.4,162.0
2025-07-01 00:22:00+00:00,2.5448718215664345,120.6,100.8
